GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate) [rad/s];Measurement time of week (rcvTow) [s];GPS week number (week) [weeks];GPS leap seconds (leapS) [s];Number of measurements to follow (numMeas) [];Receiver tracking status (recStat) [];Pseudorange measurement (prMes) [m];Carrier phase measurement (cpMes) [cycles];Doppler measurement (doMes) [Hz];GNSS identifier (gnssId) [];Satellite identifier (svId) [];Frequency slot - only Glonass (freqId) [];Carrier phase locktime counter (locktime) [ms];Carrier-to-noise density ratio (cno) [dbHz];Estimated pseudorange measurement standard deviation (prStdev) [m];Estimated carrier phase measurement standard deviation (cpStdev) [cycles];Estimated Doppler measurement standard deviation (doStdev) [Hz];Tracking status (trkStat) [];NLOS (0 == no, 1 == yes, # == No Information);Elevation;Azimuth
1900;126723.59999996993;13.3725767005615;0.0013956074769125;52.5077079419045;0.0015669457001982;77.3158926009201;0.0021572924320078;2.46830476538162;8.97517998708024e-07;0.114452122996227;0.0227667276795066;5.24831136740977;0.0003110676030222;0.262457819091651;3.44221577929541e-06;126723.59999997;1900;17;16;1;25127390.6074839;132045328.457475;-3156.441;GPS;17;0;0;19;40.96;0.06;16.384;1;1;7.135492321272761;41.41210213307255
1900;126723.59999996993;13.3725767005615;0.0013956074769125;52.5077079419045;0.0015669457001982;77.3158926009201;0.0021572924320078;2.46830476538162;8.97517998708024e-07;0.114452122996227;0.0227667276795066;5.24831136740977;0.0003110676030222;0.262457819091651;3.44221577929541e-06;126723.59999997;1900;17;16;1;21204986.6617076;111432971.661884;2508.852;GPS;25;0;10960;46;0.64;0.004;0.256;3;0;48.77313964890282;267.80559109427946
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;19831443.8971042;104214938.048125;181.5049;GPS;12;0;41440;51;0.32;0.004;0.128;15;0;85.19272214679158;345.91674890603974
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;19751185.1339044;105618498.632467;2139.479;Glonass;20;9;32700;44;0.64;0.004;0.256;7;0;58.80481833524975;136.98522238237297
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;22673541.3466598;120990360.721813;1154.423;Glonass;2;3;0;28;20.48;0.06;8.192;1;1;17.92591059945122;338.1454137568662
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;22679867.3254313;119183506.493393;-2857.227;GPS;19;0;0;33;10.24;0.028;4.096;1;1;29.60238221660736;49.979405390923716
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;22224229.5455537;116789148.973355;606.1165;GPS;32;0;10560;45;1.28;0.008;0.512;3;0;35.52605687999155;289.9143932572283
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;22717356.4837246;121437310.219284;-2394.449;Glonass;1;8;100;33;10.24;0.06;4.096;1;0;18.115933531863863;281.65389140762665
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;19092131.0587215;101771843.768426;44.01685;Glonass;10;0;14700;47;0.64;0.004;0.256;15;0;76.54649280215675;52.65586820247262
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;22610429.0491093;120993015.428932;4783.059;Glonass;21;11;0;34;20.48;0.06;8.192;1;1;18.342141351540896;182.02948926440564
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;20824342.2569793;111396236.54865;-2327.637;Glonass;19;10;0;33;20.48;0.06;8.192;1;0;40.52406460962339;42.019010366189946
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;22624091.2860836;118890397.56717;1574.984;GPS;14;0;13580;47;1.28;0.008;0.512;3;0;32.80360190624217;301.97544678407445
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;20977344.3832413;112096571.517185;3390.912;Glonass;11;7;8700;43;1.28;0.008;0.512;15;0;;
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;22827834.2305773;119961078.453008;1043.306;GPS;6;0;100;46;10.24;0.028;4.096;3;0;27.46087208925575;75.09734088670251
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;21688497.6612932;115652590.986721;-2968.815;Glonass;9;1;0;34;20.48;0.06;8.192;1;1;28.56442872705334;108.09671712662174
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;21300265.9281172;111933648.204038;-2264.796;GPS;24;0;4320;44;2.56;0.012;1.024;3;0;49.83815640694029;146.38554425898587
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;25127507.7944212;132045943.745929;-3156.441;GPS;17;0;0;19;40.96;0.06;16.384;1;1;7.134215016992009;41.412079466280204
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;23433400.8784818;123143351.842597;2817.648;GPS;2;0;0;30;81.92;0.06;32.768;1;1;22.5192817651999;122.55850081533862
1900;126723.79999996992;13.3725641246503;0.0013855889315282;52.5077133060548;0.0014263380254337;77.2984447088093;0.0021411924992146;2.52316747594159;8.95221571837029e-07;0.122844877600073;0.0227667640155916;5.27262055577012;0.00031095657309;0.277533954944374;3.44214580833242e-06;126723.79999997;1900;17;17;1;21204891.3311681;111432469.907804;2509.08;GPS;25;0;11160;46;0.64;0.004;0.256;3;0;48.77458447742872;267.80660378973766
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;19831436.9999057;104214901.849005;180.28;GPS;12;0;41640;51;0.32;0.004;0.128;15;0;85.19273027257246;345.93619064895614
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;19751105.1115684;105618070.70441;2139.43;Glonass;20;9;32900;45;0.64;0.004;0.256;7;0;58.80639843909936;136.98290682231334
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;22679979.2860283;119184095.040341;-2861.767;GPS;19;0;0;37;10.24;0.06;8.192;1;1;29.60107118982131;49.978836374794696
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;22224206.2931385;116789027.405846;607.8696;GPS;32;0;10760;47;1.28;0.008;0.512;3;0;35.52621717170646;289.9125868754888
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;22717443.0586173;121437773.547535;-2389.284;Glonass;1;8;0;32;10.24;0.06;4.096;1;0;18.11490650089882;281.6524598990395
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;19092129.4751142;101771835.021578;43.12451;Glonass;10;0;14900;47;0.64;0.004;0.256;15;0;76.54600199434473;52.66397081733027
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;22610248.3651923;120992048.834991;4776.27;Glonass;21;11;0;37;20.48;0.06;8.192;1;1;18.343884537570002;182.02961011102818
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;20824429.2768526;111396702.564734;-2333.948;Glonass;19;10;60;33;10.24;0.028;4.096;3;0;40.52270501020075;42.017613459497454
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;22624031.527813;118890082.876029;1572.76;GPS;14;0;13780;44;1.28;0.008;0.512;3;0;32.80415861133101;301.97391197520045
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;20977217.3849191;112095893.53377;3389.325;Glonass;11;7;8900;43;1.28;0.008;0.512;15;0;;
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;22827804.9665621;119960924.242816;1058.105;GPS;6;0;0;45;20.48;0.06;8.192;1;0;27.461218836006367;75.09573080028474
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;21688614.0847834;115653211.577274;-2970.715;Glonass;9;1;20;34;10.24;0.028;4.096;1;1;28.562981050934244;108.09796695077932
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;21300352.2368942;111934101.331765;-2265.192;GPS;24;0;4520;44;2.56;0.012;1.024;3;0;49.836551671597284;146.38589796024394
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;25127629.0865221;132046582.034382;-3156.441;GPS;17;0;0;19;40.96;0.06;16.384;1;1;7.132937169775826;41.41205638831468
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;21204795.7781383;111431968.112065;2509.094;GPS;25;0;11360;47;0.64;0.004;0.256;3;0;48.776029738081945;267.8076166988739
1900;126723.99999996992;13.3725510019715;0.0013748943059343;52.50771826098;0.0014045704043863;77.2810644190758;0.0021255403120146;2.58022906721453;8.92511563491147e-07;0.110643886975595;0.0227668003341433;5.29597178654512;0.0003108714759876;0.288024734687497;3.44208985523621e-06;126723.99999997;1900;17;16;1;23792357.4109188;125029681.957724;4113.67;GPS;29;0;0;32;20.48;0.06;8.192;1;1;15.178149225706065;205.20830520808337
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;19831430.0110935;104214865.624106;180.9712;GPS;12;0;41840;50;0.32;0.004;0.128;15;0;85.19273752020366;345.9556382583156
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;19751024.9758059;105617642.730142;2139.706;Glonass;20;9;33100;45;0.64;0.004;0.256;7;0;58.80797855027212;136.9805894754245
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;22673446.0859211;120989852.505633;1180.229;Glonass;2;3;0;32;20.48;0.06;4.096;1;1;17.926625260214625;338.14216341464805
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;22680091.6130799;119184684.966664;-2848.389;GPS;19;0;0;39;10.24;0.06;4.096;1;1;29.599759603905447;49.97826693675694
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;22224183.407178;116788905.854661;610.1294;GPS;32;0;10960;50;1.28;0.008;0.512;3;0;35.526377597615614;289.91078054551593
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;22717538.0096146;121438280.830934;-2410.108;Glonass;1;8;0;32;10.24;0.06;8.192;1;1;18.113879690123085;281.6510282838265
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;19092127.8566065;101771826.365338;43.11889;Glonass;10;0;15100;47;0.64;0.004;0.256;15;0;76.54551034131852;52.67207193686306
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;22610062.7341385;120991055.589519;4777.229;Glonass;21;11;100;39;10.24;0.024;4.096;3;1;18.3456281540077;182.0297303618412
1900;126724.1999999699;13.3725373571958;0.0013640077797369;52.5077228448849;0.0013352947055063;77.263763289433;0.002110374128152;2.63942577081616;8.8937786682723e-07;0.0987128752249191;0.0227672159730534;5.31652791856322;0.0003108219934306;0.296651583685161;3.44204858342629e-06;126724.19999997;1900;17;16;1;20824518.2511503;111397177.968532;-2304.661;Glonass;19;10;0;33;20.48;0.06;8.192;1;0;40.52134478412846;42.01621624716074
